2060,上圖是氣溫上升1℃為地球帶來的變化。那麼，造成地球暖化的因素是因為什麼大量產生呢？,(1) 甲烷,(2) 水蒸氣,(3) 二氧化碳,(4) 氟氯碳化物,
2061,海明威曾在書中寫到：「吉力馬扎羅是一個被白雪覆蓋的山，19710英呎，是非洲最高峰，馬賽人稱西邊的山頂為『NgajeNgai』，意思是『神的住所！』」。根據研究報告，山頂的雪已比海明威的時代少了80%。如果這樣持續減少，預料在哪一年之前，所有雪就會消失？,(1) 「G20」是工業國家領袖高峰會議的20個國家,(2) 世界二氧化碳排放量主要有20％來自這些國家,(3) 美國誓言以削減20年之20％的石油消費為目標,(4) 歐盟決議2020年至少要削減20％二氧化碳排放量,
2062,在〈替代能源的普及度〉中，有關替代能源的說明，何者正確？,(1) 新氣候公約,(2) 京都議定書,(3) 蒙特婁議定書,(4) 氣候變化綱要公約,
2063,因全世界平均氣溫上升，全球永凍土的面積將持續減少，而永凍土融解會造成更嚴重的暖化現象，是因為它會釋放出哪一種溫室氣體？,(1) 東京,(2) 雅加達,(3) 哥本哈根,(4) 里約熱內盧,
2064,在〈各國的能源消耗量〉中，有關各國能源的消耗與需求說明，何者正確？,(1) 帛琉,(2) 吐瓦魯,(3) 馬爾地夫,(4) 馬紹爾群島,
2065,各地覆蓋在地表的冰正在融化中。有關西元2000年以後冰河與海水加速融解現象的說明，何者正確？,(1) 劣化的土壤,(2) 降雨量減少,(3) 世界的貧困,(4) 農耕地擴大,
2066,歐盟為了削減二氧化碳的排放量，設定了在2020年前將能源需求的10%轉換成生質酒精的目標，若達到此目標的話，在歐盟境內所消耗的穀物中有兩成就是作為提煉生質酒精的原料。有關「生質酒精」的說明，何者正確？,(1) 沙塵暴,(2) 熱病毒,(3) 熱島效應,(4) 海洋汙染,
2067,歐盟為了削減二氧化碳的排放量，設定了在2020年前將能源需求的10%轉換成生質酒精的目標，若達到此目標的話，在歐盟境內所消耗的穀物中有兩成就是作為提煉生質酒精的原料。有關「生質酒精」的說明，何者正確？,(1) 2020,(2) 2030,(3) 2060,(4) 2080,
2068,在〈地球會發生怎樣的變化〉中提到，如果地球持續暖化，可能會產生什麼影響？,(1) 熱導現象,(2) 反聖嬰現象,(3) 偶極子現象,(4) 大氣共伴現象,
2069,有關「甲烷氣水包合物」的說明，下列何者不正確？,(1) 又稱為「可燃的冰」,(2) 低溫高壓是它安定存在的環境 \n,(3) 燃燒時排放的二氧化碳比石油高,(4) 藏在全世界水深500M以下的海底,
2070,所謂的鹽害，就是指土的中所含鹽分被引到地表的現象，尤其容易發生在乾燥地區。若遭受到鹽害，不僅無法栽種農作物，此地也會逐漸沙漠化。現在估計，全世界至少有6000萬公頃的農地遭受鹽害。其中亞洲的三個國家佔了全世界的一半。這三個國家是什麼？,(1) 預測2030年初級能源的需求最大宗為核能,(2) 煤炭和天然氣是大量排放二氧化碳的初級能源,(3) 完全仰賴石油進口的日本對石油的依賴度攀升,(4) 中國擁有世界最多人口，其能源需求占全球第二,
2071,食物里程的計算方法，「進口量（噸）×運送距離（公里）＝食物里程」。在〈什麼是「食物里程」？〉，2003年調查的一份主要國家的糧食自給率圖表中，最符合當地生產的東西在當地消費的當地產銷概念的國家是哪一國？,(1) 從投資額來看，投資最多的是太陽能發電,(2) 各國可再生能源的發電率首推日本為最高,(3) 風力發電資源無限但卻會受氣象條件左右,(4) 廢棄物發電熱利用不需燃料成本發電量高,
2072,因全世界平均氣溫上升，全球永凍土的面積將持續減少，而永凍土融解會造成更嚴重的暖化現象，是因為它會釋放出哪一種溫室氣體？,(1) 日本,(2) 美國,(3) 法國,(4) 澳大利亞,
2073,在〈替代能源的普及度〉中，有關替代能源的說明，何者正確？,(1) 有害紫外線使人更易得白血病,(2) 使長波紫外線更容易到達地面,(3) 氟氯碳化合物 (CFCS)與日俱增,(4) 紫外線造成農作物收穫量減少,
2074,因全世界平均氣溫上升，全球永凍土的面積將持續減少，而永凍土融解會造成更嚴重的暖化現象，是因為它會釋放出哪一種溫室氣體？,(1) 亞洲,(2) 非洲,(3) 大洋洲,(4) 中南美洲,
2075,太平洋小島國家正面臨全球暖化及海平面上升所引發的存亡危機，於是在聯合國氣候變遷COP13會議中，對溫室效應氣體主要排放國家提出必須回應被害國家要求的義務。下列何者不是在面臨危急存亡的太平洋小島國家之列？,(1) 增加生質能源,(2) 擴大森林面積,(3) 燃燒森林作耕地,(4) 從海外進口木材,
2076,有人說，這個世紀的世界有異常氣象是理所當然的。其實不然。在〈全球頻頻發生的異常現象〉中提到，印度洋海域水溫較低，其介於非洲中部到西部的相反溫度的海洋，因而產生溫度上升的現象，此稱為什麼現象？,(1) 酸雨造成樹木枯萎的數量大增,(2) 附近工廠排放大量廢氣使樹木蒙塵,(3) 一年四季茂密的松樹杉木等針葉林,(4) 因黑森林蛋糕與黑森林火腿而得名,
2077,位居中緯度地區的國家，因暖化而造成平均氣溫上升，發生了之前只出現在熱帶地區的傳染病。在美國南部，已經開始出現通常在非洲等地感染發病的登革熱病患。這些疾病的導因大多是什麼？,(1) 傳染病增加,(2) 生態系混亂,(3) 食物價格下降,(4) 生物多樣性消失,
2078,有關「甲烷氣水包合物」的說明，下列何者不正確？,(1) 是以大豆等穀物所提煉出的酒精,(2) 可以混入石油中增加石油的消耗量,(3) 也可以因此減少二氧化碳的排放量,(4) 可能導致穀物減產，糧食價格下降,
2079,海明威曾在書中寫到：「吉力馬扎羅是一個被白雪覆蓋的山，19710英呎，是非洲最高峰，馬賽人稱西邊的山頂為『NgajeNgai』，意思是『神的住所！』」。根據研究報告，山頂的雪已比海明威的時代少了80%。如果這樣持續減少，預料在哪一年之前，所有雪就會消失？,(1) 水汙染,(2) 降雨量增加,(3) 海水溫度升高,(4) 外來物種侵入,
2080,歐盟為了削減二氧化碳的排放量，設定了在2020年前將能源需求的10%轉換成生質酒精的目標，若達到此目標的話，在歐盟境內所消耗的穀物中有兩成就是作為提煉生質酒精的原料。有關「生質酒精」的說明，何者正確？,(1) 越南、印度、韓國,(2) 印度、中國、土耳其,(3) 印度、中國、巴基斯坦,(4) 印尼、孟加拉、巴基斯坦,
2081,下列何者並非人類開發新油源的原因？,(1) 吸引讀者購買報紙,(2) 提昇全民科學素養,(3) 提示學生考試方法,(4) 開拓讀者國際視野,
2082,燃燒有三個條件，下列何者不在其中？,(1) 圖文並陳，讓人一目瞭然,(2) 文情並茂，令人為之動容,(3) 文筆清新，使人如沐春風,(4) 辨證清楚，讀來頗富哲理,
2083,奧地利山城拉騰堡，為什麼不使用燈光，卻要選擇反射太陽光呢？,(1) 禽傳禽→人傳人→禽傳人,(2) 人傳人→人傳禽→禽傳禽,(3) 禽傳禽→禽傳人→人傳人,(4) 人傳禽→禽傳人→人傳禽,
2084,下列何者是土石流形成的條件？,(1) 在表中各種動物中，速度最慢的是海豚,(2) 天上飛的動物，以針尾雨燕的速度最慢,(3) 水中遊的動物，金槍魚的速度是最快的,(4) 獵豹跑的速度，可以比旗魚的泳速還快,
2085,關於ETC與電磁波的說明，下列何者正確？,(1) 設置燈光太耗費金錢,(2) 燈光太亮，易造成車禍,(3) 反射太陽光比較便宜可行,(4) 太陽光可以讓人感到舒服,
2086,雪山隧道的新鮮空氣，是靠著高出地面20公尺的豎井來排出廢氣，補充新鮮空氣，這種利用「煙囪效應」的通風系統，最重要的注意哪一件事？,(1) 土石流→海水上升→蒸氣變多→溫室效應,(2) 土石流→植被破壞→氣溫上升→溫室效應,(3) 溫室效應→氣溫上升→降下暴雨→土石流,(4) 溫室效應→海水上升→海水襲陸→土石流,
2087,讀完電磁波，下列結論何者正確？,(1) 目前臺灣的ETC是採用紫外線系統,(2) 微波是電磁波的一種，可用來加熱,(3) 無論是哪一種電磁波都會產生電流,(4) ETC利用電磁波的電流來感應扣款,
2088,關於ETC與電磁波的說明，下列何者正確？,(1) 福衛三號衛星的功能是一顆全球定位衛星,(2) 它可利用接收GPS訊號來分析、預報氣象,(3) 福衛三號衛星的高度大約離地面兩萬公里,(4) 福衛三號發射後兩周會降到離地八百公里,
2089,針對這個圖表的說明，下列選項何者敘述正確？,(1) 因溫室效應的影響，使得地球變熱了,(2) 蒙古風吹沙，可能會造成臺灣沙塵暴,(3) 三峽大壩蓋好，可能造成烏魚子消失,(4) 萬能幹細胞，能培養出各種人體組織,
2090,下列何者並非「土、水」混合所造成的災害？,(1) 要維持鐵路經過的土地是凍結狀態,(2) 需防止鐵路工人因為高山症而昏倒,(3) 要克服施工時遇到的嚴寒氣候,(4) 需解決施工時環境破壞的問題,
2091,針對這個圖表的說明，下列選項何者敘述正確？,(1) 要確定各個豎井之間是彼此互相連通的,(2) 要在豎井口裝設靜電集塵器收集汙染物,(3) 車子在塞車時應緊急熄火避免溫度上升,(4) 裝設輔助的機械通風設備協助空氣流通,
2092,溫室效應與土石流之間相互影響的關係圖，何者正確？,(1) 撲殺所有感染狂牛症的牛隻,(2) 減少或避免食用牛肉之製品,(3) 施打狂牛症疫苖以避免感染,(4) 多吃營養補給品提高免疫力,
2093,本圖是造成溫室效應的示意圖，若是將溫室效應原理轉化為文字說明，下列說明何者正確？,(1) 太陽光照射→人類製造的溫室氣體排斥紅外光→紅外光散逸在大氣層內→溫度上升,(2) 太陽光照射→紅外光與人類製造的溫室氣體交互振盪作用→紅外光升溫→溫度上升,(3) 人類製造出溫室氣體→溫室氣體吸收所有的光能量→紅外光持續升溫→溫度上升,(4) 人類製造的溫室氣體困住紅外光→紅外光無法輻射出→增強溫室效應→溫度上升,
2094,關於ETC與電磁波的說明，下列何者正確？,(1) 洪水,(2) 土石流,(3) 土石崩塌,(4) 土壤液化,
2095,下列何者是C60與足球的相關聯處？,(1) 長期破壞植被+連續下大雨+地震土石鬆動,(2) 人口大量聚集+過度開發河道+行水區被占,(3) 大量土石堆積+雨勢、水量夠多+河床坡度10-30度,(4) 大量土石堆積+地震土石鬆動+溫度持續在30-45度,
2096,下列何者是C60與足球的相關聯處？,(1) 電鍋,(2) 微波爐,(3) 瓦斯爐,(4) 紅外線烤箱,
2097,阿良買了一個冷凍饅頭，使用下列何者來解凍最快、最合適？,(1) 尋找新油源，取代日益枯竭的石油,(2) 減少排放有毒廢氣，推動環保能源,(3) 消耗盛產的農作物，轉化為新油源,(4) 研發較便宜的油源，節省經濟負擔,
2098,下列何者並非「土、水」混合所造成的災害？,(1) 足球是由C60所組成的,(2) 足球的結構與C60相似,(3) 足球表面塗抹了一層C60,(4) C60與足球的重量差不多,
2099,燃燒有三個條件，下列何者不在其中？,(1) 所有的電器都會產生電磁波,(2) 所有的電磁波都會使人致癌,(3) 所有的電磁波都可以看得見,(4) 人類可以將所有電磁波阻絕,
2100,關於福衛三號衛星的說明，下列何者正確？,(1) 由工作人員憑多年經驗來判斷,(2) 結合民間團體，共同開會決定,(3) 觀察某一區櫻花即可預測開花時間,(4) 指定標準木，再加上電腦數據分析,
2101,小黑打算到烏石港海邊衝浪，下列何種防晒觀念是正確的？,(1) 先將自己晒黑，用自己的膚色來防晒,(2) 同時塗抹三種防晒乳，增加防晒係數,(3) 戴墨鏡塗防晒乳並穿上薄的長袖外套,(4) 下午的陽光不會很強可以不必再防晒,
2102,讀完電磁波，下列結論何者正確？,(1) 沙塵暴對於人體的眼睛影響最大,(2) 沙塵暴對於環境及生態沒有任何益處,(3) 形成沙塵暴的第一要素是要有豐富的沙源,(4) 每年都有來自中國大陸的沙塵暴影響臺灣,
2103,溫室效應與土石流之間相互影響的關係圖，何者正確？,(1) 水能載舟，也能覆舟,(2) 積少成多，聚沙成塔,(3) 北京蝴蝶振翅，紐約掀起颱風,(4) 面對光明，陰影永遠在我們身後,
2104,「三峽大壩蓋好，烏魚子消失」的過程，下列何者正確？,(1) 三峽大壩蓋好→攔截營養鹽→魚群減少→烏魚子減產或消失,(2) 三峽大壩蓋好→優養化嚴重→魚群死亡→烏魚子減產或消失,(3) 三峽大壩蓋好→泥沙淤積→小魚大量減少→烏魚子減產或消失,(4) 三峽大壩蓋好→河川生態系改變→生態鏈鉅變→烏魚子減產或消失,
2105,「三峽大壩蓋好，烏魚子消失」的過程，下列何者正確？,(1) 火種,(2) 燃料,(3) 氧氣,(4) 溫度達燃點,
2106,下列何者並非人類開發新油源的原因？,(1) 全球環境變遷,(2) 宇宙的形成,(3) 岩石與礦物,(4) 地表外貌的改變,
2107,日本氣象廳是如何預測櫻花開花的時間？,(1) O2,(2) N2,(3) N2O,(4) He,
2108,關於福衛三號衛星的說明，下列何者正確？,(1) 尼泊爾---加德滿都,(2) 中華民國---台北,(3) 蒙古---烏蘭巴托,(4) 西班牙---馬德里,
2109,溫室效應過強，可能導致冰河融化，海平面上升。一旦遭此劇變，下列哪個國家首都最有被淹沒的可能？,(1) 春,(2) 夏,(3) 秋,(4) 冬,
2110,牽一髮而動全身的概念，最貼近下列哪一個研究主題？,(1) 平面鏡,(2) 凸面鏡,(3) 凹面鏡,(4) 凹透鏡,
2111,為何鴿子能飛越萬里而歸鄉？下列何者不是牠的本領？,(1) 交，單，交，單,(2) 交，交，交，單,(3) 單，單，交，交,(4) 單，單，單，交,
2112,在「占星術」一文中，童軍小約翰在一年後獲得西屋科學獎，根據作者在文章中所傳達的思想來猜測，這位童軍能獲獎的特質是什麼？,(1) 人的溫柔觸摸,(2) 溫室中的環境,(3) 自然風的吹拂,(4) 水母體內基因,
2113,科學家發現：不同年代的企鵝會在不同高度的地點築巢，但相同年代的企鵝會在同一高度的岸邊築巢。這個有趣的現象，讓科學家發現了什麼？,(1) 柏拉圖,(2) 笛卡兒,(3) 莎士比亞,(4) 亞理斯多德,
2114,「數的概念」是生活的一部分，但在以前文明還沒有很複雜的人類社會裡，有哪兩個數字是人類資訊傳的上一個極限？,(1) 發現時正在播放露西這首歌,(2) 在衣索匹亞的露西區發現的,(3) 發現者以其女兒的名字露西命名,(4) 以露西比喻她是夏娃的人類始祖,
2115,德州大學的女教授為被禁的《頑童歷險記》翻案後，曾志朗先生說：「人文哪裡會缺乏科學精神呢？」請問這句話指的是什麼涵義？,(1) 由化石檢測，發現北京人的右手骨骼較粗壯,(2) 多數現代人慣用右手，由此往史前推測得知,(3) 由擊石點火的石塊痕跡，得知他們慣用右手,(4) 化驗他們的左右手骨骼成分，得知慣用右手,
2116,在英國植物學家的實驗過程中顯示，哪種因素是影響煙草生長形態最主要的變因？,(1) 白葡萄酒中的quercatin成分,(2) 紅葡萄酒中的quercatin成分,(3) 白蘭地酒中的quercatin成分,(4) 威士忌酒中的quercatin成分,
2117,為何鴿子能飛越萬里而歸鄉？下列何者不是牠的本領？,(1) 擁有生理時鐘定位的本領,(2) 能以太陽的位置來定方位,(3) 利用日光反射的偏振光束來定位,(4) 能以身上的鐵質來感應地磁方向,
2118,加州大學的電腦科學家Zabeh，發展了一套「模糊邏輯」的演算方式，不僅打破數學的邏輯傳統，也為機械運作設計帶來許多革新的想法。那麼請判斷下列何者不是根據「模糊邏輯」的概念所設計出來的電器用品？,(1) 企鵝巢顯現南極氣候變化的歷史,(2) 企鵝巢顯現南極冰原變化的歷史,(3) 企鵝巢顯現南極企鵝遷徙的歷史,(4) 企鵝巢顯現南極海水高低的歷史,
2119,在〈太空蕃茄〉這篇文章中，敘述美國太空總署分送「太空蕃茄種子」給全國的教師與學生，由他們實驗種植，而後回收八千份報告。文章開頭提到「事情可不是這麼簡單」，下列哪一個意涵才是曾志朗先生所樂見的「不簡單」的事？,(1) 年輕的星球發紅光，年老的星球發綠光,(2) 年輕的星球發綠光，年老的星球發紅光,(3) 年老的星球發藍光，年輕的星球發紅光,(4) 年輕的星球發藍光，年老的星球發紅光,
2120,「數的概念」是生活的一部分，但在以前文明還沒有很複雜的人類社會裡，有哪兩個數字是人類資訊傳的上一個極限？,(1) 「六」與「九」,(2) 「三」與「七」,(3) 「三」與「六」,(4) 「五」與「七」,
2121,「東干人」是蘇聯境內的少數民族，他們文化的中心基礎應該來自中原，最主要的證據是下列哪一項？,(1) 地心引力將水往下拉,(2) 衣服上方的空氣較流通,(3) 陽光將衣服上方的水氣先蒸發,(4) 因濕度差造成空氣的垂直運動,
2122,〈不是常識的科學認識論〉這篇文章的主旨是什麼？,(1) 他們的婚禮有中原人的固有「風俗」,(2) 他們的食物有中原人的「辣麵、饅頭」,(3) 他們的外貌有中原人的「黑頭髮、黃皮膚」,(4) 他們的語言中有中原的「聲調、量詞、分類詞」,
2123,,,,,,
2124,法國人「護心有術」，他們飲食中的何種成分，能讓他們減少心臟血管阻塞？,(1) 太空蕃茄不同凡響，完整如昔也沒有突變的基因,(2) 太空番茄長的很體面，葉子無斑點，長得特別快,(3) 激發眾多的學子，開出科學的花朵及研究的興趣,(4) 托樂鎮為長出的第一顆蕃茄，舉辨盛大的蕃茄宴,
2125,下列哪一位學者，在科學上和哲學上真正把「頭腦」當作一回事，而不把人類的心智活動定位於「心」？,(1) 雞鴨在孵出的二十四小時內，都能建立「銘鑄」行為,(2) 動物的「銘鑄」行為，是學習與記憶的重要關鍵時期,(3) 從東西方的文化差異，看出國人對科學思維並不重視　　對右腦的演化，有更深層的了解,(4) 「銘鑄」理論使研究者,
2126,本書題名為「用心動腦」話科學，下列哪一項，最能描述本書的意涵？,(1) 客觀的科學思維，必須經過啟蒙與方法訓練,(2) 科學論＝認識論，正確的知識必須涉及科學,(3) 認識科學的理論，與常識所感知的對象不同,(4) 科學的理論實證，與一般常識的認知差很多,
2127,在〈洗牌〉一文中，根據實證，下咧哪種洗牌方式可將牌洗得最乾淨？,(1) 非洲銀蟻不畏天敵在酷熱的沙漠中求生,(2) 非洲銀蟻的體型是所有螞蟻類中最大的,(3) 非洲銀蟻能擊退體型比牠大很多的動物,(4) 非洲銀蟻常成群行進猶如一支雄壯軍隊,
2128,在英國植物學家的實驗過程中顯示，哪種因素是影響煙草生長形態最主要的變因？,(1) 要有的民主作風，不能一個人說了算,(2) 測量的工具愈進步，觀測也就更準確,(3) 科學的思考要多樣化，而且相互包容,(4) 展現實證的科學精神，才能得到真知,
2129,在考古學當中，露西的發現是令人振奮的，因為「露西是兩腳行走的遠古的女祖先」，請問露西是因何而命名的？,(1) 擅長依正反方式印證論點,(2) 用心思索且樂於接受批評,(3) 帶領同儕討論且答辯設論,(4) 搜尋資料論證事實的真偽,
2130,人類的認知運作採取「一頭兩制」的方式，左右半腦各司其專門功能。下列有關左右半腦的敘述，何者錯誤？,(1) 從「凍冰的疏密度」得知「下雪的時間長短」,(2) 從「積雪量的厚度」得知「當時的氣溫變化」,(3) 從「冰柱的導電度」得知「當時的氣候變化」,(4) 從「積雪量的厚度」得知「雪凍成冰的速度」,
2131,加州大學的電腦科學家Zabeh，發展了一套「模糊邏輯」的演算方式，不僅打破數學的邏輯傳統，也為機械運作設計帶來許多革新的想法。那麼請判斷下列何者不是根據「模糊邏輯」的概念所設計出來的電器用品？,(1) 右腦長於語言處理，而左腦長於圖形空間,(2) 漢語中平上去入的字調變化，由左腦負責,(3) 從高雄車站走到駁二參觀，是屬於右腦活動,(4) 「左拐子」和「右拐子」的左右腦功能皆相同,
2132,患有精神分裂症的孩子，會產生思維與情緒無法統合的狀況，他們無法掌握「應對」的規律，只有逃離「社交」場合，把自己鎖在極端孤獨的小社會中。對於精神分裂症的病人的認知能力缺陷，這本書中提到「也許科學的進展就是靠這麼不停的質疑而來的」，那麼對於此病，研究者的發現或質疑，下列何者為非？,(1) 左右腦半球中間胼胝體喪失功能,(2) 缺乏短期的記憶所以有記憶缺失,(3) 精神分裂而造成腦波異常的後果,(4) 左右腦中特定的腦神經組合異常,
2133,本書題名為「用心動腦」話科學，下列哪一項，最能描述本書的意涵？,(1) 文學領域的疑問，也需要論理辨析的求證,(2) 科學領域的精神，在本質上就是人文精神,(3) 人文素養與科學精神，相輔相成互為印證,(4) 閱讀科學理論，也需要更深入的人文理解,
2134,法國人「護心有術」，他們飲食中的何種成分，能讓他們減少心臟血管阻塞？,(1) 用心動腦的探尋科學真理，就是科學家研究科學的精神,(2) 用心動腦的探尋生活之謎，從中的體會科學研究的樂趣,(3) 用心動腦的介紹科學真知，使大眾了解深奧的科學原理,(4) 用心動腦的解開科學之謎，使科學在生活的應用能更廣,
2135,在英國植物學家的實驗過程中顯示，哪種因素是影響煙草生長形態最主要的變因？,(1) 保溫設定，煮什麼米都很好吃的「美味電子鍋」,(2) 沿壁巡航遊走，地毯式搜索的「自走式吸塵器」,(3) 感應纖維髒汙，調整轉速的「觸控滾筒洗衣機」,(4) 可依個人喜好，手調顆粒粗細的「研磨咖啡機」,
2136,在「大貓走大洞，小貓走小洞」文中，主要在陳述一位優秀的科學家，需具備哪一種重要的思考特質？,(1) 兩性生殖可增強物種基因的生命力,(2) 單性生殖會一直複製有害突變的性狀,(3) 兩性生殖會一直複製相同的優異基因,(4) 兩性基因的結合，會使基因有所變化,
2137,朱一貴能「呼雞喚鴨」，自命不凡；但西方生物學家卻發現動物的「銘鑄」行為。所以在〈「雞同鴨講」：認錯母親的啟示〉這篇文章中，作者曾志朗想告訴我們什麼道理？,(1) 常僅關心自己的研究，對生活細節無暇他顧,(2) 以直覺推論必須給大貓大洞及小貓小洞進出,(3) 會執著於規則，把事情分門別類的進行處理,(4) 思考時須考慮周全，以防萬一的可能性發生,
2138,法國人因心血管阻塞致死的比例遠低於愛飲酒的美國人，作者認為是法國人愛飲紅酒的緣故，下列有關紅酒的推論，何者可信度最高？,(1) 作息晝夜顛倒的鴿子判斷方向易出錯,(2) 沒有星辰及太陽鴿子無法找到歸鄉路,(3) 生理時鐘是鴿子判斷方位的重要因素,(4) 鴿子可依據身上鐵質感應地磁而返家,
2139,科學家在研究久遠前的全球氣候變遷時，會採用一些特殊的研究方法，以覓得可信的證據來作出推論，請問下列哪一個研究方法，與取格陵蘭島冰柱作研究的精神最相近？,(1) 紅酒含有豐富的抑制血液凝結的成分,(2) 紅酒中的脂肪與膽固醇比其他酒類少,(3) 其它酒類比紅酒容易抑制心臟的跳動,(4) 紅酒對氧氣的溶解度較其它酒類為高,
2140,「東干人」是蘇聯境內的少數民族，他們文化的中心基礎應該來自中原，最主要的證據是下列哪一項？,(1) 取海水作導電度測量，從它的PH值推測氣候變化,(2) 利用台灣島上升速率，推測過去氣溫對物種的影響,(3) 利用樹木年輪形態的變化，推測過去氣候的變化,(4) 利用大陸漂移的速率，推測各陸塊過去的氣候變化,
2141,這一本小說以學校為場景，空間從體育館轉換到美術教室，再轉換到新教學花園，最後，轉換回到美術教室。作者為什麼安排這麼多變的空間轉換？,(1) 傑瑞明與好朋友為數學題打賭,(2) 校長在發起一場「數學辯論會」,(3) 圖書館長為學校添購一批數學圖書,(4) 教育局長宣布學校全面取消數學課,
2142,從1開始，逐一加上下一個自然數，就會得到一連串的『□□數』。例如：0+1=1，1+2=3，1+2+3=6……，以此類推，這些數稱之為什麼？,(1) 當車輪的邊增加，拱形就變得越大。,(2) 當車輪的邊增加，拱形就變得越扁平。,(3) 當車輪的邊減少，路面突起間隔越小。,(4) 當車輪的邊數不斷減少，輪子就形成圓形。,
2143,在中世紀，大學生有四堂必修課，分別是算數、幾何學和哪兩門學科？,(1) 所舉投籃的原理並不能涵蓋所有的球類運動原理,(2) 大多數的孩子並不會對運動熱衷到想要用上數學,(3) 希望能透過更完整的數據以形成圖畫比例來驗證,(4) 請在場同學實際以運動驗證山姆的理論是否正確,
2144,山姆說「幾乎所有的腳踏車都包含三角形的框架結構，這是一種最結實牢固的結構，因為三角形的結構最不容易被騎乘者的體重壓垮。」但是，每一部腳踏車上的三角框架的角度不同，這其中有什麼奧妙呢？」請參考下圖回答問題。,(1) 左上圖的單車必須考慮路面顛簸的問題，因此車體的三角框架就必須設計得高而窄,(2) 左下圖的車必須能在岩石上顛簸而行，所以三角框架必須降低，以便適應山路的顛簸。,(3) 右圖的車後方的三角結構必須盡可能扁平，以便讓騎士在落地時可以盡量貼近地面。,(4) 車體的基本三角形結構越高，越容易踩踏板加速及跳躍、旋轉與在極限運動場上行進。,
2145,「如果你想讓球飛得最遠，最佳的投球角度應該是不高不低的45度角。」當山姆以投球角度與數學原理相關來說服雷克先生時，雷克先生與周遭的人有什麼回應？,(1) 以幼稚園小朋友喜歡的漂亮幾何圖案為例,(2) 說明平面藝術家M.C.伊斯切爾數學也很好,(3) 以電腦繪圖說明寫實藝術比較與數學沾不上邊,(4) 以奧斯卡的風景漫畫說明透視原理與數學相關,
2146,那年秋天，「數學大騷動」發生在傑瑞明的學校。有關引發大騷動的原因，下列何者正確？,(1) 方程式,(2) 幾何學,(3) 有理數,(4) 三角函數,
2147,根據作者在〈棋盤格形的玄機〉中的描述，你認為繪畫所運用的透視原理的基礎概念是什麼？,(1) 被覬覦他的容貌卻無法如願與他交往的男性所殺,(2) 罹患傳染病，卻誤信江湖術士道聽塗說偏方而死,(3) 狂熱的修道士因質疑他的哲學觀點將她擄掠焚燒,(4) 生在錯誤時空的她因父親與權貴鬥爭惹殺身之禍,
2148,為什麼螞蟻出來找食物時，爬行的路線彎彎曲曲，但是一旦找到食物，就會帶著食物走直線回到螞蟻窩去？下列各選項的解讀何者不正確？,(1) 科學和藝術,(2) 天文學和音樂,(3) 文學和政治學,(4) 體育和社會學,
2149,當你假設自己是從某個角度觀看一個圓形物體，你會把他畫成橢圓形。當你畫一條延伸到遠方的道路，你會讓路的兩側在盡頭相遇在一點。依據透視原理，這一點叫做什麼呢？,(1) 樂器普及，家家都有琴,(2) 有了音樂數位化電子琴,(3) 現代音樂教育重視創作,(4) 現代人學音樂風氣興盛,
2150,那年秋天，「數學大騷動」發生在傑瑞明的學校。有關引發大騷動的原因，下列何者正確？,(1) 選一份樂譜→將小節編號→分小節剪下→任意重組,(2) 選一份樂譜→分小節剪下→將小節編號→任意重組,(3) 選兩份樂譜→隨機抽樣小節→分小節剪下→任意重組,(4) 選兩份樂譜→分小節剪下→隨機抽樣小節→任意重組,
2151,向日葵是一種美麗的生物，在藍天之下它們大大的黃色圓盤非常具有標誌性。但是，你有沒有過停下腳步，細細觀察這種特殊花朵中央的種子排列圖案呢？向日葵的小花呈現兩組螺線，一組順時鐘方向旋轉，另一組則為逆時鐘，二者相互套合是一個數學奇跡的體現。有人費心數過，兩組螺線會因向日葵種類的不同，順逆兩組螺線數依次通常是，「34；55」、「55；89」、「89；144」，這些數字都是費波那契數列裡的項數值。有關費波那契數列的說明，何者正確？,(1) 嗡嗡飛舞的蜜蜂,(2) 突尼斯沙漠螞蟻,(3) 鸚鵡螺對數螺線,(4) 猩猩的算術能力,
2152,,,,,,
2153,在中世紀，大學生有四堂必修課，分別是算數、幾何學和哪兩門學科？,(1) 數列成等差數列,(2) 數列成等比數列,(3) 數列中的每一項數字為前兩項平方和。,(4) 數列中的每一項數字皆為前兩項之和。,
2154,作者為什麼要在書本最後，另列了〈名詞解釋〉與〈名詞中英對照〉兩節呢？,(1) 牠們能計算出最短的路徑,(2) 牠會追蹤其他螞蟻留下的氣味,(3) 牠們會用推估導航法估算距離,(4) 牠用步伐計算距離，用太陽測定方向,
2155,這一本小說以學校為場景，空間從體育館轉換到美術教室，再轉換到新教學花園，最後，轉換回到美術教室。作者為什麼安排這麼多變的空間轉換？,(1) 說明校園美輪美奐,(2) 證明數學無所不在,(3) 藉以擾亂參與者的思緒,(4) 太多地方比數學有趣味,
